player,season,surface,matches,win_rate,avg_player_rank,avg_opponent_rank,avg_rank_diff,avg_player_points,avg_opponent_points,avg_player_odds,avg_opponent_odds,underdog_matches,best_of_5_rate,underdog_win_rate
Auger-Aliassime F.,2022,Clay,18,0.6111111111111112,9.277777777777779,73.94444444444444,-64.66666666666667,3690.8333333333335,2126.777777777778,1.9833333333333334,3.4544444444444444,5,0.2222222222222222,0.2
Auger-Aliassime F.,2022,Hard,48,0.75,9.1875,64.625,-55.4375,3555.1666666666665,2025.4791666666667,1.5250000000000001,3.776666666666667,5,0.14583333333333334,0.8
Auger-Aliassime F.,2023,Hard,36,0.5833333333333334,12.11111111111111,52.861111111111114,-40.75,2857.222222222222,1556.4722222222222,1.57,3.7697222222222226,7,0.1388888888888889,0.42857142857142855
Auger-Aliassime F.,2024,Clay,17,0.6470588235294118,27.764705882352942,63.76470588235294,-36.0,1547.6470588235295,1847.8823529411766,2.0747058823529407,3.231176470588235,5,0.23529411764705882,0.2
Auger-Aliassime F.,2024,Hard,27,0.4444444444444444,25.962962962962962,67.07407407407408,-41.111111111111114,1679.4444444444443,1811.5185185185185,1.725925925925926,3.2581481481481482,5,0.14814814814814814,0.2
Auger-Aliassime F.,2025,Hard,50,0.76,19.1,70.44,-51.34,2451.0,2496.24,2.3134,2.9424,13,0.16,0.46153846153846156
Baez S.,2022,Clay,32,0.625,51.0,73.0625,-22.0625,1238.65625,1523.28125,1.808125,2.585,6,0.0625,0.5
Baez S.,2023,Clay,31,0.6129032258064516,124.87096774193549,179.7741935483871,-54.903225806451616,942.3548387096774,1008.258064516129,1.8212903225806452,2.9506451612903226,5,0.03225806451612903,0.0
Baez S.,2023,Hard,20,0.45,35.25,60.95,-25.7,1201.2,1774.1,3.2465,1.6420000000000001,17,0.15,0.47058823529411764
Baez S.,2024,Clay,33,0.696969696969697,22.636363636363637,73.27272727272727,-50.63636363636363,1794.2424242424242,1121.6363636363637,1.5727272727272728,2.9930303030303027,5,0.06060606060606061,0.2
Baez S.,2024,Hard,15,0.26666666666666666,23.866666666666667,58.86666666666667,-35.0,1762.6666666666667,1495.8666666666666,4.004666666666667,1.6913333333333334,11,0.2,0.09090909090909091
Baez S.,2025,Clay,25,0.56,33.8,83.12,-49.32,1470.4,926.32,1.5776,2.7039999999999997,4,0.04,0.25
Baez S.,2025,Hard,15,0.2,39.06666666666667,110.2,-71.13333333333334,1259.6666666666667,1601.0,4.123333333333333,1.4346666666666665,14,0.13333333333333333,0.21428571428571427
Barrere G.,2023,Hard,26,0.4230769230769231,69.88461538461539,74.42307692307692,-4.538461538461538,767.1538461538462,1314.3846153846155,2.6557692307692307,2.000769230769231,10,0.07692307692307693,0.4
Basavareddy N.,2025,Hard,15,0.4666666666666667,114.26666666666667,62.666666666666664,51.6,546.4,1744.2,2.9853333333333336,2.126,8,0.13333333333333333,0.25
Basilashvili N.,2021,Hard,36,0.5555555555555556,37.5,73.63888888888889,-36.138888888888886,1554.5277777777778,1798.138888888889,2.596388888888889,1.8183333333333331,23,0.08333333333333333,0.4782608695652174
Basilashvili N.,2022,Hard,19,0.21052631578947367,37.68421052631579,73.78947368421052,-36.10526315789474,1597.6842105263158,1268.157894736842,3.5326315789473686,1.5621052631578947,15,0.10526315789473684,0.2
Bautista Agut R.,2020,Hard,16,0.625,11.4375,50.875,-39.4375,2501.5625,2011.4375,1.6487500000000002,3.491875,2,0.375,0.5
Bautista Agut R.,2021,Hard,29,0.5517241379310345,15.620689655172415,44.6551724137931,-29.03448275862069,2624.4827586206898,2193.0689655172414,1.6806896551724138,2.901724137931035,4,0.13793103448275862,0.75
Bautista Agut R.,2022,Hard,31,0.5806451612903226,18.548387096774192,65.64516129032258,-47.096774193548384,2086.935483870968,1336.3548387096773,1.6380645161290324,3.024193548387097,6,0.12903225806451613,0.16666666666666666
Bautista Agut R.,2023,Hard,22,0.45454545454545453,34.27272727272727,80.5,-46.22727272727273,1421.409090909091,1099.8636363636363,1.8140909090909092,2.955,9,0.18181818181818182,0.2222222222222222
Bautista Agut R.,2024,Hard,25,0.48,67.72,60.92,6.8,841.36,1296.56,2.1084,2.0744,13,0.12,0.3076923076923077
Bedene A.,2020,Hard,18,0.4444444444444444,54.44444444444444,56.333333333333336,-1.8888888888888888,944.1666666666666,1713.111111111111,2.623333333333333,1.7577777777777779,9,0.16666666666666666,0.3333333333333333
Bellucci M.,2025,Hard,16,0.4375,77.8125,103.625,-25.8125,776.125,1890.5625,3.44,2.29,11,0.125,0.36363636363636365
Berankis R.,2021,Hard,21,0.47619047619047616,89.23809523809524,93.38095238095238,-4.142857142857143,837.5238095238095,1129.5238095238096,2.3404761904761906,2.171904761904762,11,0.14285714285714285,0.2727272727272727
Bergs Z.,2024,Hard,19,0.5263157894736842,78.26315789473684,78.15789473684211,0.10526315789473684,744.8421052631579,1505.157894736842,2.2931578947368423,2.341578947368421,9,0.15789473684210525,0.3333333333333333
Bergs Z.,2025,Hard,35,0.5142857142857142,53.57142857142857,89.31428571428572,-35.74285714285714,1020.0,1871.3714285714286,2.7737142857142856,2.4357142857142855,18,0.08571428571428572,0.3888888888888889
Berrettini M.,2021,Clay,17,0.7647058823529411,9.588235294117647,51.35294117647059,-41.76470588235294,3688.5882352941176,2622.529411764706,1.802941176470588,3.901764705882353,5,0.23529411764705882,0.4
Berrettini M.,2021,Hard,18,0.7222222222222222,8.38888888888889,104.55555555555556,-96.16666666666667,4579.5,1658.6666666666667,1.5683333333333334,5.333333333333333,1,0.4444444444444444,0.0
